Date,Open,High,Low,Close,Volume
2020/6/11,160.059998,160.25,152.309998,152.380005,5016600
2020/6/12,156.279999,157.419998,151.729996,154.869995,2998800
2020/6/15,150.880005,159.619995,150.490005,157.729996,4093800
2020/6/16,162.850006,163.380005,156.889999,159.669998,3386700
2020/6/17,160.199997,160.869995,158.970001,159.220001,1714600
2020/6/18,158.070007,159.830002,157.589996,159.210007,1806100
2020/6/19,161.350006,162.089996,156.470001,158.149994,6405200
2020/6/22,157,157.419998,155.479996,156.690002,2020900
2020/6/23,157.960007,158.669998,156.240005,157.839996,2301800
2020/6/24,156.289993,156.729996,151.710007,152.220001,3042800
2020/6/25,152.050003,155.050003,150.100006,154.669998,2060700
2020/6/26,154.600006,154.779999,151.529999,152.520004,2826400
2020/6/29,153.899994,156.509995,153.479996,155.570007,2145100
